,Year,Name,Salary%,Physical Cluster,Reg Performance Cluster,Adv Performance Cluster,PER Cluster
1842,2016,Michael Beasley,2.005158571428572,1,0,0,2
1843,2016,Michael Carter-Williams,4.547894285714285,0,0,0,3
1844,2016,Michael Kidd-Gilchrist,18.571428571428573,1,2,0,1
1845,2016,Mike Conley,37.91442857142857,0,0,1,1
1846,2016,Mike Dunleavy,6.9107142857142865,1,1,3,0
1847,2016,Mike Muscala,1.4509942857142857,1,1,0,3
1848,2016,Mike Scott,4.761905714285715,1,1,3,3
1849,2016,Mirza Teletovic,15.0,1,2,2,1
1850,2016,Monta Ellis,15.376428571428573,0,0,1,3
1851,2016,Montrezl Harrell,1.4928571428571429,1,1,0,3
1852,2016,Myles Turner,3.519771428571429,1,2,0,1
1853,2016,Nemanja Bjelica,5.428571428571429,1,1,3,3
1854,2016,Nerlens Noel,6.263557142857143,1,2,0,1
1855,2016,Nick Collison,5.357142857142857,1,1,0,0
1856,2016,Nick Young,7.777025714285713,0,1,1,0
1857,2016,Nicolas Batum,29.813665714285715,0,0,2,1
1858,2016,Nik Stauskas,4.275771428571429,0,2,2,0
1859,2016,Nikola Jokic,1.9407142857142856,1,2,3,2
1860,2016,Nikola Mirotic,8.260642857142857,1,2,2,1
1861,2016,Nikola Vucevic,16.785714285714285,1,3,0,2
1862,2016,Noah Vonleh,3.9305142857142856,1,1,0,0
1863,2016,Norman Powell,1.24948,0,1,3,3
1864,2016,Norris Cole,0.3542728571428571,0,0,3,0
1865,2016,Omri Casspi,0.19773428571428567,1,2,1,3
1866,2016,Patrick Beverley,8.571428571428571,0,2,1,3
1867,2016,Patrick Patterson,8.642857142857142,1,1,1,0
1868,2016,Patty Mills,5.112782857142856,0,2,1,3
1869,2016,Pau Gasol,22.142857142857146,1,3,0,2
1870,2016,Paul George,26.16361714285714,1,3,2,2
1871,2016,Paul Millsap,28.674332857142854,1,0,1,2
1872,2016,Paul Pierce,5.039885714285714,1,1,1,0
1873,2016,Quincy Acy,2.5572742857142856,1,1,0,3
1874,2016,Rajon Rondo,20.0,0,0,3,1
1875,2016,Ramon Sessions,8.571428571428571,0,2,3,1
1876,2016,Randy Foye,3.571428571428571,0,1,3,0
1877,2016,Rashad Vaughn,2.5872,0,1,3,0
1878,2016,Raul Neto,1.339714285714286,0,1,3,0
1879,2016,Reggie Bullock,3.222348571428572,0,1,0,3
1880,2016,Reggie Jackson,21.36646,0,3,2,1
1881,2016,Richaun Holmes,1.4654728571428572,1,1,0,1
1882,2016,Ricky Rubio,19.357142857142858,0,2,1,1
1883,2016,Robin Lopez,18.884642857142858,1,2,0,1
1884,2016,Rodney Hood,2.009314285714286,0,0,2,3
1885,2016,Rodney Stuckey,10.0,0,2,3,3
1886,2016,Rondae Hollis-Jefferson,1.9937142857142856,0,1,0,3
1887,2016,Ronnie Price,0.39546857142857145,0,1,1,0
1888,2016,Roy Hibbert,7.142857142857142,1,1,0,3
1889,2016,Rudy Gay,19.047618571428565,1,0,1,1
1890,2016,Ryan Anderson,26.764805714285718,1,0,2,1
1891,2016,Ryan Kelly,0.4096928571428572,1,1,0,0
1892,2016,Serge Ibaka,17.5,1,0,3,3
1893,2016,Seth Curry,4.14,0,1,3,3
1894,2016,Shabazz Muhammad,4.351855714285715,1,2,3,1
1895,2016,Shabazz Napier,1.928742857142857,0,1,3,0
1896,2016,Shaun Livingston,8.260642857142857,0,1,0,3
1897,2016,Shelvin Mack,3.476191428571428,0,2,3,3
1898,2016,Solomon Hill,16.058882857142855,1,1,0,3
1899,2016,Spencer Dinwiddie,1.0381028571428572,0,1,0,0
1900,2016,Spencer Hawes,9.069655714285714,1,1,3,3
1901,2016,Stanley Johnson,4.242685714285714,1,2,1,0
1902,2016,Stephen Curry,17.30337,0,3,2,2
1903,2016,T.J. McConnell,1.24948,0,1,3,3
1904,2016,Taj Gibson,12.785714285714285,1,2,0,1
1905,2016,Terrence Ross,14.285714285714285,0,2,2,3
1906,2016,Terry Rozier,2.7234857142857143,0,1,0,0
1907,2016,Thabo Sefolosha,5.5,1,1,3,3
1908,2016,Thaddeus Young,20.219502857142857,1,0,0,1
1909,2016,Tiago Splitter,12.214285714285715,1,1,0,3
1910,2016,Tim Frazier,2.9857142857142858,0,1,0,3
1911,2016,Timofey Mozgov,22.857142857142854,1,1,0,3
1912,2016,Tobias Harris,24.57142857142857,1,0,3,1
1913,2016,Toney Douglas,0.5416557142857142,0,2,1,3
1914,2016,Tony Allen,7.865168571428571,0,2,0,3
1915,2016,Tony Parker,20.636161428571427,0,0,0,1
1916,2016,Tony Snell,3.3833242857142856,0,1,3,0
1917,2016,Trevor Ariza,11.152815714285717,1,2,2,3
1918,2016,Trevor Booker,13.214285714285715,1,1,0,3
1919,2016,Trey Burke,4.8379971428571436,0,2,1,3
1920,2016,Trey Lyles,3.343714285714286,1,1,3,3
1921,2016,Troy Daniels,4.761342857142857,0,1,3,3
1922,2016,Tyler Ennis,2.4769714285714293,0,1,0,0
1923,2016,Tyler Johnson,8.04,0,2,0,3
1924,2016,Tyreke Evans,14.576792857142856,0,0,3,1
1925,2016,Tyson Chandler,17.735714285714284,1,2,0,3
1926,2016,Tyus Jones,1.9138285714285717,0,1,0,3
1927,2016,Udonis Haslem,5.7142857142857135,1,1,0,0
1928,2016,Victor Oladipo,9.361372857142856,0,0,1,1
1929,2016,Vince Carter,6.09151,0,1,3,3
1930,2016,Wayne Ellington,8.571428571428571,0,2,1,0
1931,2016,Wesley Johnson,8.04,0,1,1,3
1932,2016,Wesley Matthews,24.494054285714288,0,2,2,0
1933,2016,Will Barton,5.047618571428571,0,0,2,1
1934,2016,Willie Cauley-Stein,5.073085714285714,1,2,0,1
1935,2016,Zach LaVine,3.2012571428571435,0,0,1,3
1936,2016,Zach Randolph,14.802064285714286,1,0,0,1
