,Year,Name,Salary%,Physical Cluster,Reg Performance Cluster,Adv Performance Cluster,Pos,Tm
1593,2014,Tim Duncan,17.657843521532406,1,0,2,C,SAS
1594,2014,Timofey Mozgov,7.9244704238313535,1,2,2,C,DEN
1595,2014,Tobias Harris,4.056977794440941,1,0,0,PF,ORL
1596,2014,Toney Douglas,0.1835000596465516,0,1,2,PG,TOT
1597,2014,Toney Douglas,0.1835000596465516,0,1,2,PG,GSW
1598,2014,Toney Douglas,0.1835000596465516,0,1,2,PG,MIA
1599,2014,Tony Allen,8.233713935138635,0,2,2,SG,MEM
1600,2014,Tony Parker,21.302339849009012,0,0,2,PG,SAS
1601,2014,Tony Snell,2.50924521549447,0,1,0,SG,CHI
1602,2014,Tony Wroten,2.0622028323591066,0,0,1,PG,PHI
1603,2014,Toure' Murry,0.1636974045229128,0,1,2,PG,NYK
1604,2014,Trevor Ariza,14.620373557831593,1,0,3,SF,WAS
1605,2014,Trey Burke,4.343223299647233,0,0,3,PG,UTA
1606,2014,Tristan Thompson,8.756846572027472,1,0,2,PF,CLE
1607,2014,Ty Lawson,19.760912762657853,0,0,1,PG,DEN
1608,2014,Tyler Hansbrough,5.6685270710134805,1,1,2,PF,TOR
1609,2014,Tyler Zeller,2.903525963291808,1,1,2,C,CLE
1610,2014,Tyreke Evans,19.198377613797103,0,0,0,SF,NOP
1611,2014,Tyson Chandler,25.30187631009391,1,2,2,C,NYK
1612,2014,Victor Claver,2.3347364474513883,1,1,2,SF,POR
1613,2014,Victor Oladipo,8.483784658906933,0,0,1,PG,ORL
1614,2014,Vince Carter,6.666747899589291,0,2,3,SG,DAL
1615,2014,Wesley Matthews,12.347926856285891,0,0,3,SG,POR
1616,2014,Will Bynum,4.969253054755535,0,2,2,PG,DET
1617,2014,Willie Green,2.4684980998312853,0,1,0,SG,LAC
1618,2014,Wilson Chandler,11.516748751682885,1,0,3,SF,DEN
1619,2014,Xavier Henry,1.8439305373302204,0,2,0,SF,LAL
1620,2014,Zach Randolph,28.1190886006919,1,3,2,PF,MEM
1621,2014,Zaza Pachulia,8.861773377187747,1,2,2,C,MIL
1622,2015,Aaron Brooks,3.567747562039166,0,2,1,PG,CHI
1623,2015,Aaron Gordon,6.614889399825578,1,1,2,PF,ORL
1624,2015,Adreian Payne,3.0743518591928964,1,1,2,PF,TOT
1625,2015,Adreian Payne,3.0743518591928964,1,1,2,PF,ATL
1626,2015,Adreian Payne,3.0743518591928964,1,1,2,PF,MIN
1627,2015,Al Horford,19.02798699754221,1,0,2,C,ATL
1628,2015,Al Jefferson,21.406485372235,1,3,2,C,CHO
1629,2015,Al-Farouq Aminu,12.753341790216446,1,1,0,SF,DAL
1630,2015,Alan Anderson,6.342662332514073,0,1,1,SG,BRK
1631,2015,Alec Burks,15.0059208752874,0,0,2,SG,UTA
1632,2015,Alex Len,6.036819154840244,1,2,2,C,PHO
1633,2015,Alonzo Gee,2.093078569729644,1,1,2,SF,TOT
1634,2015,Alonzo Gee,2.093078569729644,1,1,2,SF,DEN
1635,2015,Alonzo Gee,2.093078569729644,1,1,2,SF,POR
1636,2015,Anderson Varejao,0.4594545310394038,1,2,2,C,CLE
1637,2015,Andre Drummond,5.188442083564576,1,0,2,C,DET
1638,2015,Andre Iguodala,18.56886704194085,0,2,1,SF,GSW
1639,2015,Andre Miller,0.3976056449694759,0,1,2,PG,TOT
1640,2015,Andre Miller,0.3976056449694759,0,1,2,PG,WAS
1641,2015,Andre Miller,0.3976056449694759,0,1,2,PG,SAC
1642,2015,Andre Roberson,1.9199238880520093,0,1,0,SG,OKC
1643,2015,Andrea Bargnani,2.161098866249108,1,0,2,C,NYK
1644,2015,Andrew Nicholson,3.7748243875366683,1,1,2,PF,ORL
1645,2015,Andrew Wiggins,9.131340680250537,0,0,0,SF,MIN
1646,2015,Anthony Bennett,1.5020629509236505,1,1,2,PF,MIN
1647,2015,Anthony Davis,11.211813208594306,1,3,2,PF,NOP
1648,2015,Anthony Morrow,5.302465709981765,0,2,3,SG,OKC
1649,2015,Anthony Tolliver,4.7569967493855545,1,1,1,PF,TOT
1650,2015,Anthony Tolliver,4.7569967493855545,1,1,1,PF,PHO
1651,2015,Anthony Tolliver,4.7569967493855545,1,1,1,PF,DET
1652,2015,Archie Goodwin,1.8396257829223817,0,1,2,SG,PHO
1653,2015,Aron Baynes,10.306826290335367,1,1,2,C,SAS
1654,2015,Arron Afflalo,12.685324665028146,0,0,1,SG,TOT
1655,2015,Arron Afflalo,12.685324665028146,0,0,1,SG,DEN
1656,2015,Arron Afflalo,12.685324665028146,0,0,1,SG,POR
1657,2015,Austin Rivers,4.932682153333863,0,2,0,PG-SG,TOT
1658,2015,Austin Rivers,4.932682153333863,0,2,0,SG,NOP
1659,2015,Austin Rivers,4.932682153333863,0,2,0,PG,LAC
1660,2015,Avery Bradley,12.257729326884961,0,0,3,SG,BOS
1661,2015,Ben McLemore,5.005311979703481,0,2,3,SG,SAC
1662,2015,Beno Udrih,3.4416316498850392,0,2,0,PG,MEM
1663,2015,Blake Griffin,29.98133037342425,1,3,2,PF,LAC
1664,2015,Bojan Bogdanovic,5.431713311662572,1,2,1,SF,BRK
1665,2015,Boris Diaw,11.892491873463886,1,2,0,PF,SAS
1666,2015,Bradley Beal,9.029848568936814,0,0,1,SG,WAS
1667,2015,Brandan Wright,8.664076746214224,1,1,2,PF,TOT
1668,2015,Brandan Wright,8.664076746214224,1,1,2,PF,DAL
1669,2015,Brandan Wright,8.664076746214224,1,1,2,PF,BOS
1670,2015,Brandan Wright,8.664076746214224,1,1,2,PF,PHO
1671,2015,Brandon Bass,4.7569967493855545,1,2,2,PF,BOS
1672,2015,Brandon Jennings,13.23158170141917,0,0,1,PG,DET
1673,2015,Brandon Knight,21.406485372235,0,0,1,PG-SG,TOT
1674,2015,Brandon Knight,21.406485372235,0,0,1,PG,MIL
1675,2015,Brandon Knight,21.406485372235,0,0,1,SG,PHO
1676,2015,Brandon Rush,2.0153238721953537,0,1,2,SG,GSW
1677,2015,Brian Roberts,4.526980099896932,0,1,1,PG,CHO
1678,2015,Bryce Cotton,1.1113961785459443,0,1,2,PG,UTA
1679,2015,C.J. Watson,7.9283279156425905,0,2,0,PG,IND
1680,2015,Carmelo Anthony,36.272100214064864,1,3,0,SF,NYK
1681,2015,Caron Butler,2.297925949417268,1,1,1,SF,DET
1682,2015,Chandler Parsons,24.358201855228728,1,0,3,SF,DAL
1683,2015,Channing Frye,12.99140410687386,1,1,3,PF,ORL
1684,2015,Chase Budinger,0.32695155791643543,0,1,0,SF,MIN
1685,2015,Chris Andersen,7.9283279156425905,1,1,2,C,MIA
1686,2015,Chris Bosh,35.190248156663756,1,3,0,C,MIA
1687,2015,Chris Copeland,1.823515420597796,1,1,0,SF,IND
1688,2015,Chris Johnson,1.5560897486720051,0,1,2,SF,TOT
1689,2015,Chris Johnson,1.5560897486720051,0,1,2,SF,PHI
1690,2015,Chris Johnson,1.5560897486720051,0,1,2,SF,UTA
1691,2015,Chris Johnson,1.5560897486720051,0,1,2,SF,MIL
1692,2015,Chris Paul,34.0421707761833,0,3,3,PG,LAC
1693,2015,Cody Zeller,6.666455244588916,1,2,2,C,CHO
1694,2015,Corey Brewer,13.04903670815825,0,2,0,SF,TOT
1695,2015,Corey Brewer,13.04903670815825,0,2,0,SF,MIN
1696,2015,Corey Brewer,13.04903670815825,0,2,0,SF,HOU
1697,2015,Cory Jefferson,0.07882185047173551,1,1,2,PF,BRK
1698,2015,Cory Joseph,11.099659081899626,0,1,2,PG,SAS
1699,2015,Courtney Lee,8.998652184254341,0,2,1,SG,MEM
1700,2015,Damian Lillard,6.717334496154763,0,3,3,PG,POR
1701,2015,Damjan Rudez,1.822722587806232,1,1,0,SF,IND
1702,2015,Danilo Gallinari,22.199318163799248,1,2,1,SF,DEN
1703,2015,Danny Green,15.856655831285186,0,2,3,SG,SAS
1704,2015,Dante Cunningham,4.519146911916279,1,1,2,PF,NOP
1705,2015,Darren Collison,7.94982795528423,0,0,0,PG,SAC
1706,2015,David Lee,3.3071767224292405,1,2,2,PF,GSW
1707,2015,David West,2.377209228573694,1,0,2,PF,IND
1708,2015,DeMar DeRozan,15.935939110441609,1,3,0,SG,TOR
1709,2015,DeMarcus Cousins,25.13589154047412,1,3,2,C,SAC
1710,2015,DeMarre Carroll,21.56505193054784,0,2,1,SF,ATL
1711,2015,Dennis Schroder,2.796162689288829,0,2,0,PG,ATL
1712,2015,Deron Williams,8.529253944343138,0,0,1,PG,BRK
1713,2015,Derrick Rose,31.86088004439864,0,3,1,PG,CHI
1714,2015,Derrick Williams,6.342662332514073,1,2,0,PF,SAC
1715,2015,Devin Harris,6.427409815269959,0,2,1,PG,DAL
1716,2015,Dion Waiters,8.14783160231507,0,0,0,SG,TOT
1717,2015,Dion Waiters,8.14783160231507,0,0,0,SG,CLE
1718,2015,Dion Waiters,8.14783160231507,0,0,0,SG,OKC
1719,2015,Dirk Nowitzki,13.213880916514704,1,0,1,PF,DAL
1720,2015,Donatas Motiejunas,3.628327915642591,1,0,0,PF,HOU
1721,2015,Doug McDermott,3.7745817807024498,1,1,2,SF,CHI
1722,2015,Draymond Green,22.612970744469987,1,2,3,PF,GSW
1723,2015,Drew Gooden,5.23269642432411,1,1,2,PF,WAS
1724,2015,Dwight Howard,35.45447395544279,1,0,2,C,HOU
1725,2015,Dwyane Wade,31.713311662570373,0,3,0,SG,MIA
1726,2015,E'Twaun Moore,1.6101181320859432,0,1,2,SG,CHI
1727,2015,Elfrid Payton,3.973233964956792,0,2,2,PG,ORL
1728,2015,Elijah Millsap,1.3399809720130025,1,1,0,SG,UTA
1729,2015,Elliot Williams,0.08835645762308729,0,1,2,SG,TOT
1730,2015,Elliot Williams,0.08835645762308729,0,1,2,SG,UTA
1731,2015,Elliot Williams,0.08835645762308729,0,1,2,SG,NOP
1732,2015,Eric Bledsoe,21.406485372235,0,0,1,PG,PHO
1733,2015,Eric Gordon,24.60006501228891,0,0,1,SG,NOP
1734,2015,Erick Green,0.15764370094347102,0,1,2,PG,DEN
1735,2015,Ersan Ilyasova,12.526758106715295,1,2,1,PF,MIL
1736,2015,Evan Fournier,3.628327915642591,0,2,1,SG,ORL
1737,2015,Evan Turner,5.431713311662572,1,2,0,SG,BOS
1738,2015,Garrett Temple,1.7451867121224134,0,1,0,SG,WAS
1739,2015,Gary Harris,2.5124554031554744,0,1,0,SG,DEN
1740,2015,Gary Neal,3.3917386823119005,0,2,0,SG,TOT
1741,2015,Gary Neal,3.3917386823119005,0,2,0,SG,CHO
1742,2015,Gary Neal,3.3917386823119005,0,2,0,SG,MIN
1743,2015,George Hill,12.685324665028146,0,0,1,PG,IND
1744,2015,Gerald Green,1.5020629509236505,0,2,3,SG,PHO
1745,2015,Gerald Henderson,9.513993498771107,0,0,0,SG,CHO
1746,2015,Giannis Antetokounmpo,3.0983271228097995,1,0,2,SG,MIL
1747,2015,Goran Dragic,23.440894315388885,0,0,0,SG-PG,TOT
1748,2015,Goran Dragic,23.440894315388885,0,0,0,SG,PHO
1749,2015,Goran Dragic,23.440894315388885,0,0,0,PG,MIA
1750,2015,Gordon Hayward,24.43442479980972,1,3,3,SF,UTA
1751,2015,Gorgui Dieng,2.3379687623880123,1,2,2,C,MIN
1752,2015,Greivis Vasquez,10.46539284864822,0,2,3,PG,TOR
1753,2015,Harrison Barnes,6.141913898358836,1,2,1,SF,GSW
1754,2015,Henry Sims,1.5020629509236505,1,2,2,C,PHI
1755,2015,Iman Shumpert,14.253175295330214,0,2,0,SG,TOT
1756,2015,Iman Shumpert,14.253175295330214,0,2,0,SG,NYK
1757,2015,Iman Shumpert,14.253175295330214,0,2,0,SG,CLE
1758,2015,Isaiah Canaan,1.5020629509236505,0,2,0,PG,TOT
1759,2015,Isaiah Canaan,1.5020629509236505,0,2,0,PG,HOU
1760,2015,Isaiah Canaan,1.5020629509236505,0,2,0,PG,PHI
1761,2015,Isaiah Thomas,10.961498453976057,0,0,1,PG,TOT
1762,2015,Isaiah Thomas,10.961498453976057,0,0,1,PG,PHO
1763,2015,Isaiah Thomas,10.961498453976057,0,0,1,PG,BOS
1764,2015,J.J. Barea,6.8025053516213445,0,2,0,PG,DAL
1765,2015,JaKarr Sampson,0.4098771109173076,1,1,0,SF,PHI
1766,2015,JaMychal Green,1.3399809720130025,1,1,2,PF,TOT
1767,2015,JaMychal Green,1.3399809720130025,1,1,2,PF,SAS
1768,2015,JaMychal Green,1.3399809720130025,1,1,2,PF,MEM
1769,2015,Jabari Parker,8.170046777134703,1,0,2,PF,MIL
1770,2015,Jae Crowder,10.776368825814636,1,1,0,SF,TOT
1771,2015,Jae Crowder,10.776368825814636,1,1,0,SF,DAL
1772,2015,Jae Crowder,10.776368825814636,1,1,0,SF,BOS
1773,2015,Jamal Crawford,8.998652184254341,0,0,3,SG,LAC
1774,2015,Jameer Nelson,6.889716958693413,0,2,0,PG,TOT
1775,2015,Jameer Nelson,6.889716958693413,0,2,0,PG,DAL
1776,2015,Jameer Nelson,6.889716958693413,0,2,0,PG,BOS
1777,2015,Jameer Nelson,6.889716958693413,0,2,0,PG,DEN
1778,2015,James Harden,24.984441449298334,0,3,3,SG,HOU
1779,2015,James Johnson,3.9641639578212966,1,2,2,PF,TOR
1780,2015,James Young,2.7746610639816063,0,1,2,SG,BOS
1781,2015,Jared Dudley,6.937286926187268,1,1,1,SG,MIL
1782,2015,Jared Sullinger,4.073987156108776,1,0,0,PF,BOS
1783,2015,Jarrett Jack,9.989693173709664,0,0,0,PG,BRK
1784,2015,Jason Smith,6.818362007452627,1,2,2,C,NYK
1785,2015,Jason Thompson,0.3887687306747007,1,2,2,PF,SAC
1786,2015,Jeff Green,15.3016728771902,1,0,1,SF,TOT
1787,2015,Jeff Green,15.3016728771902,1,0,1,SF,BOS
1788,2015,Jeff Green,15.3016728771902,1,0,1,SF,MEM
1789,2015,Jeff Teague,12.685324665028146,0,0,1,PG,ATL
1790,2015,Jeremy Evans,1.7451867121224134,0,1,2,SF,UTA
1791,2015,Jeremy Lamb,4.811473876159519,0,1,0,SG,OKC
1792,2015,Jeremy Lin,3.3917386823119005,0,2,0,PG,LAL
1793,2015,Jerryd Bayless,4.7569967493855545,0,2,0,PG,MIL
1794,2015,Jimmer Fredette,1.3871989217474034,0,1,2,PG,NOP
1795,2015,Joakim Noah,21.247918813922144,1,2,2,C,CHI
1796,2015,Jodie Meeks,9.942123206215811,0,2,1,SG,DET
1797,2015,Joe Harris,1.3399809720130025,0,1,0,SG,CLE
1798,2015,Joe Ingles,3.2506144454134627,1,1,1,SF,UTA
1799,2015,Joe Johnson,0.4152763022278601,1,0,3,SG,BRK
1800,2015,Joffrey Lauvergne,2.711042575120908,1,1,2,C,DEN
1801,2015,John Jenkins,1.5560897486720051,0,1,2,SG,ATL
1802,2015,John Wall,25.13589154047412,0,3,1,PG,WAS
1803,2015,Jon Leuer,1.6411638785380165,1,1,2,PF,MEM
1804,2015,Jonas Jerebko,7.9283279156425905,1,1,0,PF,TOT
1805,2015,Jonas Jerebko,7.9283279156425905,1,1,0,PF,DET
1806,2015,Jonas Jerebko,7.9283279156425905,1,1,0,PF,BOS
1807,2015,Jonas Valanciunas,7.389965908189963,1,2,2,C,TOR
1808,2015,Jordan Adams,2.227225878062317,0,1,2,SG,MEM
1809,2015,Jordan Hill,6.342662332514073,1,0,2,C,LAL
1810,2015,Jorge Gutierrez,0.30041227305161344,0,1,2,PG,TOT
1811,2015,Jorge Gutierrez,0.30041227305161344,0,1,2,PG,BRK
1812,2015,Jorge Gutierrez,0.30041227305161344,0,1,2,PG,MIL
1813,2015,Jose Calderon,11.738384206770792,0,2,0,PG,NYK
1814,2015,Jrue Holiday,16.800930785697297,0,0,0,PG,NOP
1815,2015,Justin Holiday,1.5020629509236505,0,1,0,SG,GSW
1816,2015,Jusuf Nurkic,2.9207960041227303,1,2,2,C,DEN
1817,2015,Kawhi Leonard,26.01680805518116,1,0,1,SF,SAS
1818,2015,Kelly Olynyk,3.4332196939665423,1,2,0,C,BOS
1819,2015,Kemba Walker,19.02798699754221,0,3,1,PG,CHO
1820,2015,Kendall Marshall,3.4008911440577183,0,1,2,PG,MIL
1821,2015,Kenneth Faried,17.816467137080792,1,0,2,PF,DEN
1822,2015,Kent Bazemore,3.1713311662570365,0,1,0,SG,ATL
1823,2015,Kentavious Caldwell-Pope,4.5853643066677225,0,0,3,SG,DET
1824,2015,Kevin Durant,31.964833108697377,1,3,0,SF,OKC
1825,2015,Kevin Love,31.220169666217394,1,0,3,PF,CLE
1826,2015,Kevin Martin,0.31808451597558074,0,3,1,SG,MIN
1827,2015,Kevin Seraphin,4.4620629509236505,1,2,2,C,WAS
1828,2015,Khris Middleton,23.309284071989218,1,0,1,SF,MIL
1829,2015,Kirk Hinrich,4.526980099896932,0,1,0,SG,CHI
1830,2015,Klay Thompson,24.57940220407516,0,3,3,SG,GSW
1831,2015,Kobe Bryant,39.64163957821295,0,3,0,SG,LAL
1832,2015,Kostas Papanikolaou,1.2690414651549988,1,1,0,SF,HOU
1833,2015,Kris Humphries,1.5856655831285182,1,2,2,PF,WAS
1834,2015,Kyle Anderson,1.812225481645921,1,1,2,SF,SAS
1835,2015,Kyle Korver,9.111993974470783,0,2,3,SG,ATL
1836,2015,Kyle Lowry,19.02798699754221,0,0,3,PG,TOR
1837,2015,Kyle O'Quinn,5.946245936731943,1,1,2,PF,ORL
1838,2015,Kyle Singler,7.135495124078332,1,1,0,SF,TOT
1839,2015,Kyle Singler,7.135495124078332,1,1,0,SF,DET
1840,2015,Kyle Singler,7.135495124078332,1,1,0,SF,OKC
1841,2015,Kyrie Irving,26.01680964084675,0,3,3,PG,CLE
1842,2015,LaMarcus Aldridge,31.220169666217394,1,3,0,PF,POR
1843,2015,Lance Stephenson,14.270990248156664,1,2,0,SG,CHO
1844,2015,Lance Thomas,2.59548402441925,1,2,2,PF-SF,TOT
1845,2015,Lance Thomas,2.59548402441925,1,2,2,SF,OKC
1846,2015,Lance Thomas,2.59548402441925,1,2,2,PF,NYK
1847,2015,LeBron James,36.42353127725363,1,3,3,SF,CLE
1848,2015,Leandro Barbosa,3.9641639578212966,0,1,0,SG,GSW
1849,2015,Lorenzo Brown,0.17671291524617458,0,1,2,PG,MIN
1850,2015,Lou Amundson,2.5933180052326965,1,1,2,PF,TOT
1851,2015,Lou Amundson,2.5933180052326965,1,1,2,PF,CLE
1852,2015,Lou Amundson,2.5933180052326965,1,1,2,PF,NYK
1853,2015,Lou Williams,11.099659081899626,0,0,3,SG,TOR
1854,2015,Luis Scola,4.598430191072703,1,2,2,PF,IND
1855,2015,Luke Babbitt,1.7451867121224134,1,1,0,SF,NOP
1856,2015,Luol Deng,16.097061761674464,1,0,1,SF,MIA
1857,2015,Manu Ginobili,4.4620629509236505,0,2,1,SG,SAS
1858,2015,Marc Gasol,31.218584000634266,1,3,2,C,MEM
1859,2015,Marcin Gortat,17.78703084119559,1,0,2,C,WAS
1860,2015,Marco Belinelli,9.610094347102194,0,2,1,SG,SAS
1861,2015,Marcus Morris,7.9283279156425905,1,2,1,PF,PHO
1862,2015,Marcus Smart,5.440482042337271,0,2,1,PG,BOS
1863,2015,Marcus Thornton,0.31808451597558074,0,1,0,SG,TOT
1864,2015,Marcus Thornton,0.31808451597558074,0,1,0,SG,BOS
1865,2015,Marcus Thornton,0.31808451597558074,0,1,0,SG,PHO
1866,2015,Mario Chalmers,6.818362007452627,0,2,1,PG,MIA
1867,2015,Markieff Morris,12.685324665028146,1,0,0,PF,PHO
1868,2015,Marreese Speights,6.0493141996352975,1,2,2,C,GSW
1869,2015,Marvin Williams,11.099659081899626,1,2,1,PF,CHO
1870,2015,Mason Plumlee,2.24454134623008,1,2,2,C,BRK
1871,2015,Matt Barnes,5.617220328232776,1,2,3,SF,LAC
1872,2015,Matt Bonner,1.5020629509236505,1,1,0,PF,SAS
1873,2015,Matthew Dellavedova,1.819196067549354,0,1,0,SG,CLE
1874,2015,Maurice Harkless,4.589009751843336,1,1,2,SF,ORL
1875,2015,Meyers Leonard,4.877317053833347,1,1,0,C,POR
1876,2015,Michael Beasley,0.4860493141996353,1,2,2,PF,MIA
1877,2015,Michael Carter-Williams,3.80407516054864,0,0,0,PG,TOT
1878,2015,Michael Carter-Williams,3.80407516054864,0,0,0,PG,PHI
1879,2015,Michael Carter-Williams,3.80407516054864,0,0,0,PG,MIL
1880,2015,Mike Conley,15.204037104574645,0,0,1,PG,MEM
1881,2015,Mike Dunleavy,7.135495124078332,1,2,1,SF,CHI
1882,2015,Mike Scott,5.285551415206533,1,2,1,PF,ATL
1883,2015,Mirza Teletovic,8.72116070720685,1,2,1,PF,BRK
1884,2015,Mitch McGary,2.3198921747403483,1,1,2,PF,OKC
1885,2015,Mo Williams,3.3298977245698884,0,0,1,PG,TOT
1886,2015,Mo Williams,3.3298977245698884,0,0,1,PG,MIN
1887,2015,Mo Williams,3.3298977245698884,0,0,1,PG,CHO
1888,2015,Monta Ellis,16.332355506223735,0,3,1,SG,DAL
1889,2015,Nick Collison,5.946245936731943,1,1,2,PF,OKC
1890,2015,Nick Young,8.275856655831285,0,0,1,SG,LAL
1891,2015,Nicolas Batum,20.812345992230238,0,2,1,SF,POR
1892,2015,Nik Stauskas,4.549972250852295,0,1,0,SG,SAC
1893,2015,Nikola Mirotic,8.790493934829144,1,2,1,PF,CHI
1894,2015,Nikola Vucevic,17.838737810195827,1,3,2,C,ORL
1895,2015,Noah Vonleh,4.182541821929755,1,1,2,PF,CHO
1896,2015,Norris Cole,4.815550622373741,0,2,0,PG,TOT
1897,2015,Norris Cole,4.815550622373741,0,2,0,PG,MIA
1898,2015,Norris Cole,4.815550622373741,0,2,0,PG,NOP
1899,2015,Omri Casspi,4.497242527550941,1,2,0,SF,SAC
1900,2015,Pablo Prigioni,1.502776500436058,0,1,0,PG,TOT
1901,2015,Pablo Prigioni,1.502776500436058,0,1,0,PG,NYK
1902,2015,Pablo Prigioni,1.502776500436058,0,1,0,PG,HOU
1903,2015,Patrick Beverley,10.285397605644967,0,2,3,PG,HOU
1904,2015,Patrick Patterson,9.940022199318165,1,2,1,PF,TOR
1905,2015,Patty Mills,5.675013081741061,0,1,0,PG,SAS
1906,2015,Pau Gasol,11.811242368984379,1,3,2,PF,CHI
1907,2015,Paul George,27.146762863712038,1,2,2,SF,IND
1908,2015,Paul Millsap,29.607007056211838,1,0,1,PF,ATL
1909,2015,Paul Pierce,5.353207008641878,1,2,1,SF,WAS
1910,2015,Phil Pressey,0.08835645762308729,0,1,2,PG,BOS
1911,2015,Quincy Acy,1.5560897486720051,1,1,2,PF,NYK
1912,2015,Rajon Rondo,15.063823039720926,0,2,2,PG,TOT
1913,2015,Rajon Rondo,15.063823039720926,0,2,2,PG,BOS
1914,2015,Rajon Rondo,15.063823039720926,0,2,2,PG,DAL
1915,2015,Ramon Sessions,3.4416316498850392,0,1,2,PG,TOT
1916,2015,Ramon Sessions,3.4416316498850392,0,1,2,PG,SAC
1917,2015,Ramon Sessions,3.4416316498850392,0,1,2,PG,WAS
1918,2015,Randy Foye,4.971061603107906,0,2,1,SG,DEN
1919,2015,Raymond Felton,6.263875366685166,0,1,2,PG,DAL
1920,2015,Reggie Bullock,1.9859510029334813,0,1,2,SF,TOT
1921,2015,Reggie Bullock,1.9859510029334813,0,1,2,SF,LAC
1922,2015,Reggie Bullock,1.9859510029334813,0,1,2,SF,PHO
1923,2015,Reggie Jackson,22.061435027352733,0,0,0,PG,TOT
1924,2015,Reggie Jackson,22.061435027352733,0,0,0,PG,OKC
1925,2015,Reggie Jackson,22.061435027352733,0,0,0,PG,DET
1926,2015,Ricky Rubio,20.137952905732178,0,0,2,PG,MIN
1927,2015,Robert Covington,1.5856655831285182,1,2,3,SF,PHI
1928,2015,Robin Lopez,20.05866962657576,1,2,2,C,POR
1929,2015,Rodney Hood,2.138174898913819,0,2,0,SG,UTA
1930,2015,Ronnie Price,1.5020629509236505,0,1,0,PG,LAL
1931,2015,Roy Hibbert,24.724041861571393,1,2,2,C,IND
1932,2015,Rudy Gay,19.667170379766905,1,3,1,SF,SAC
1933,2015,Rudy Gobert,1.8645524458891616,1,2,2,C,UTA
1934,2015,Russ Smith,1.3399809720130025,0,1,2,PG,TOT
1935,2015,Russ Smith,1.3399809720130025,0,1,2,PG,NOP
1936,2015,Russ Smith,1.3399809720130025,0,1,2,PG,MEM
1937,2015,Russell Westbrook,26.550730199001034,0,3,1,PG,OKC
1938,2015,Ryan Anderson,13.478157456592404,1,0,3,PF,NOP
1939,2015,Ryan Kelly,2.734083881709348,1,1,0,PF,LAL
1940,2015,Sean Kilpatrick,0.21282010623959405,0,1,2,SG,MIN
1941,2015,Serge Ibaka,19.424403393324347,1,0,1,PF,OKC
1942,2015,Sergey Karasev,2.5368112265123286,0,1,2,SG,BRK
1943,2015,Shabazz Muhammad,3.261587251248712,1,0,2,SG,MIN
1944,2015,Shabazz Napier,2.052548957424879,0,1,0,PG,MIA
1945,2015,Shane Larkin,2.3784983746927773,0,1,0,PG,NYK
1946,2015,Shaun Livingston,8.790493934829144,0,1,2,PG,GSW
1947,2015,Shelvin Mack,3.8584523903908665,0,1,0,PG,ATL
1948,2015,Solomon Hill,2.154729247601681,1,2,1,SF,IND
1949,2015,Spencer Hawes,9.688470625545072,1,1,0,PF,LAC
1950,2015,Stephen Curry,18.03026401331959,0,3,3,PG,GSW
1951,2015,Steve Blake,3.4416316498850392,0,1,1,PG,POR
1952,2015,Steve Novak,0.4682898596685959,1,1,2,SF-PF,TOT
1953,2015,Steve Novak,0.4682898596685959,1,1,2,SF,UTA
1954,2015,Steve Novak,0.4682898596685959,1,1,2,PF,OKC
1955,2015,Steven Adams,3.6137952905732176,1,2,2,C,OKC
1956,2015,Tayshaun Prince,1.5020629509236505,1,2,2,SF,TOT
1957,2015,Tayshaun Prince,1.5020629509236505,1,2,2,SF,MEM
1958,2015,Tayshaun Prince,1.5020629509236505,1,2,2,SF,BOS
1959,2015,Tayshaun Prince,1.5020629509236505,1,2,2,SF,DET
1960,2015,Terrence Jones,3.94756203916594,1,2,2,PF,HOU
1961,2015,Terrence Ross,5.635323872195354,0,2,3,SF,TOR
1962,2015,Thabo Sefolosha,6.342662332514073,1,1,0,SF,ATL
1963,2015,Thaddeus Young,17.816467137080792,1,0,0,PF,TOT
1964,2015,Thaddeus Young,17.816467137080792,1,0,0,PF,MIN
1965,2015,Thaddeus Young,17.816467137080792,1,0,0,PF,BRK
1966,2015,Thomas Robinson,1.5560897486720051,1,2,2,PF,TOT
1967,2015,Thomas Robinson,1.5560897486720051,1,2,2,PF,POR
1968,2015,Thomas Robinson,1.5560897486720051,1,2,2,PF,PHI
1969,2015,Tim Duncan,8.32474431142472,1,0,2,C,SAS
1970,2015,Tim Frazier,1.3399809720130025,0,1,2,PG,TOT
1971,2015,Tim Frazier,1.3399809720130025,0,1,2,PG,PHI
1972,2015,Tim Frazier,1.3399809720130025,0,1,2,PG,POR
1973,2015,Timofey Mozgov,7.849044636486164,1,2,2,C,TOT
1974,2015,Timofey Mozgov,7.849044636486164,1,2,2,C,DEN
1975,2015,Timofey Mozgov,7.849044636486164,1,2,2,C,CLE
1976,2015,Tobias Harris,25.370649330056292,1,0,1,SF,ORL
1977,2015,Toney Douglas,1.84707523983192,0,1,2,SG,NOP
1978,2015,Tony Allen,8.179717751526201,0,2,2,SG,MEM
1979,2015,Tony Parker,21.307381273289465,0,0,0,PG,SAS
1980,2015,Tony Snell,2.4353920558154285,0,1,1,SF,CHI
1981,2015,Tony Wroten,0.26544993260921274,0,0,0,PG,PHI
1982,2015,Trevor Ariza,12.991405692539447,1,2,3,SF,HOU
